,Source,InstitutionX,Target,InstitutionY,ProjectId,Acro,Title,StartDate,TotalCost,Type
3168,282,GENOS d.o.o.,36,"Klinička bolnica ""Merkur""",7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3169,318,Specijalna bolnica Sv. Katarina,79,"Prirodoslovno-matematički fakultet, Zagreb",7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3170,318,Specijalna bolnica Sv. Katarina,5,Farmaceutsko-biokemijski fakultet,7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3171,318,Specijalna bolnica Sv. Katarina,282,GENOS d.o.o.,7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3173,318,Specijalna bolnica Sv. Katarina,36,"Klinička bolnica ""Merkur""",7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3174,36,"Klinička bolnica ""Merkur""",79,"Prirodoslovno-matematički fakultet, Zagreb",7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3175,36,"Klinička bolnica ""Merkur""",5,Farmaceutsko-biokemijski fakultet,7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3176,36,"Klinička bolnica ""Merkur""",282,GENOS d.o.o.,7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3177,36,"Klinička bolnica ""Merkur""",318,Specijalna bolnica Sv. Katarina,7541,CardioMetabolic,Razvoj personaliziranog dijagnostičkog alata za prevenciju i liječenje kardiometaboličkih bolesti,2020-08-01,2004.8,
3194,45,Medicinski fakultet u Rijeci,259,Sveučilište u Rijeci,743,HTP-GLYCOMET,Methods for high-throughput glycoproteomic analysis,2013-11-01,2004.8,
3195,259,Sveučilište u Rijeci,45,Medicinski fakultet u Rijeci,743,HTP-GLYCOMET,Methods for high-throughput glycoproteomic analysis,2013-11-01,2004.8,
3313,45,Medicinski fakultet u Rijeci,333,Fakultet dentalne medicine,4781,OUTFIO,Odrednice učinkovitosti terapije narušenih funkcija i izgleda orofacijalnog područja,2018-11-01,2004.8,
3314,333,Fakultet dentalne medicine,45,Medicinski fakultet u Rijeci,4781,OUTFIO,Odrednice učinkovitosti terapije narušenih funkcija i izgleda orofacijalnog područja,2018-11-01,2004.8,
3317,45,Medicinski fakultet u Rijeci,333,Fakultet dentalne medicine,4793,,"Kraniodentofacijalna biometrija - 2D i 3D tehnologija u identifikaciji, dijagnostici i terapiji",2019-02-01,2004.8,
3318,333,Fakultet dentalne medicine,45,Medicinski fakultet u Rijeci,4793,,"Kraniodentofacijalna biometrija - 2D i 3D tehnologija u identifikaciji, dijagnostici i terapiji",2019-02-01,2004.8,
3323,45,Medicinski fakultet u Rijeci,39,"Veterinarski fakultet, Zagreb",4857,,Razvoj inovativnog brzog testa za dijagnozu subkliničkog mastitisa u mliječnih krava,2020-03-27,2004.8,
3324,45,Medicinski fakultet u Rijeci,38,"Hrvatski veterinarski institut, Zagreb",4857,,Razvoj inovativnog brzog testa za dijagnozu subkliničkog mastitisa u mliječnih krava,2020-03-27,2004.8,
3325,39,"Veterinarski fakultet, Zagreb",45,Medicinski fakultet u Rijeci,4857,,Razvoj inovativnog brzog testa za dijagnozu subkliničkog mastitisa u mliječnih krava,2020-03-27,2004.8,
3327,39,"Veterinarski fakultet, Zagreb",38,"Hrvatski veterinarski institut, Zagreb",4857,,Razvoj inovativnog brzog testa za dijagnozu subkliničkog mastitisa u mliječnih krava,2020-03-27,2004.8,
3328,38,"Hrvatski veterinarski institut, Zagreb",45,Medicinski fakultet u Rijeci,4857,,Razvoj inovativnog brzog testa za dijagnozu subkliničkog mastitisa u mliječnih krava,2020-03-27,2004.8,
3329,38,"Hrvatski veterinarski institut, Zagreb",39,"Veterinarski fakultet, Zagreb",4857,,Razvoj inovativnog brzog testa za dijagnozu subkliničkog mastitisa u mliječnih krava,2020-03-27,2004.8,
3333,45,Medicinski fakultet u Rijeci,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",5373,,Cirkadijalni geni u planocelularnog karcinoma larinksa,2019-03-07,2004.8,
3334,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",45,Medicinski fakultet u Rijeci,5373,,Cirkadijalni geni u planocelularnog karcinoma larinksa,2019-03-07,2004.8,
3341,45,Medicinski fakultet u Rijeci,333,Fakultet dentalne medicine,5511,OZ,Utjecaj općeg zdravlja na oralno zdravlje,2020-03-01,2004.8,
3342,333,Fakultet dentalne medicine,45,Medicinski fakultet u Rijeci,5511,OZ,Utjecaj općeg zdravlja na oralno zdravlje,2020-03-01,2004.8,
3345,45,Medicinski fakultet u Rijeci,333,Fakultet dentalne medicine,5536,,Orofacijalni poremećaji u bolesnika s autoimunim i kroničnim upalnim bolestima,2020-03-01,2004.8,
3346,333,Fakultet dentalne medicine,45,Medicinski fakultet u Rijeci,5536,,Orofacijalni poremećaji u bolesnika s autoimunim i kroničnim upalnim bolestima,2020-03-01,2004.8,
3378,45,Medicinski fakultet u Rijeci,320,Fakultet zdravstvenih studija,5681,,Prevalencija križobolje i njen utjecaj na kvalitetu života kod žena nakon poroda,2021-11-06,2004.8,
3379,320,Fakultet zdravstvenih studija,45,Medicinski fakultet u Rijeci,5681,,Prevalencija križobolje i njen utjecaj na kvalitetu života kod žena nakon poroda,2021-11-06,2004.8,
3404,45,Medicinski fakultet u Rijeci,320,Fakultet zdravstvenih studija,5708,,"Poznavanje, stavovi i korištenje alata otvorene znanosti u biomedicini",2019-03-07,2004.8,
3405,320,Fakultet zdravstvenih studija,45,Medicinski fakultet u Rijeci,5708,,"Poznavanje, stavovi i korištenje alata otvorene znanosti u biomedicini",2019-03-07,2004.8,
3430,45,Medicinski fakultet u Rijeci,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",5733,,Izvanstanične vezikule kao klinički markeri neuroregeneracije nakon teške ozljede mozga,2020-07-14,2004.8,
3431,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",45,Medicinski fakultet u Rijeci,5733,,Izvanstanične vezikule kao klinički markeri neuroregeneracije nakon teške ozljede mozga,2020-07-14,2004.8,
3434,45,Medicinski fakultet u Rijeci,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",5734,,Uspostava protokola na Sveučilištu u Rijeci za primjenu nanotehnoloških metoda: mikroskopije atomskih sila i skenirajućeg elektronskog mikroskopa prilikom vizualizacije i karakterizacije egzosoma,2020-07-14,2004.8,
3435,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",45,Medicinski fakultet u Rijeci,5734,,Uspostava protokola na Sveučilištu u Rijeci za primjenu nanotehnoloških metoda: mikroskopije atomskih sila i skenirajućeg elektronskog mikroskopa prilikom vizualizacije i karakterizacije egzosoma,2020-07-14,2004.8,
3448,45,Medicinski fakultet u Rijeci,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6082,,Senzorni neuronski mehanizmi autonomne disrefleksije,2021-04-20,2004.8,
3449,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",45,Medicinski fakultet u Rijeci,6082,,Senzorni neuronski mehanizmi autonomne disrefleksije,2021-04-20,2004.8,
3466,45,Medicinski fakultet u Rijeci,257,Sveučilište u Zagrebu,6336,,Strengthening the capacity of CerVirVac (Croatian Centre of Excellence for Virus Immunology and Vaccines) for research in viral immunology and vaccinology,2017-10-01,2004.8,
3467,45,Medicinski fakultet u Rijeci,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",6336,,Strengthening the capacity of CerVirVac (Croatian Centre of Excellence for Virus Immunology and Vaccines) for research in viral immunology and vaccinology,2017-10-01,2004.8,
3468,257,Sveučilište u Zagrebu,45,Medicinski fakultet u Rijeci,6336,,Strengthening the capacity of CerVirVac (Croatian Centre of Excellence for Virus Immunology and Vaccines) for research in viral immunology and vaccinology,2017-10-01,2004.8,
3470,257,Sveučilište u Zagrebu,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",6336,,Strengthening the capacity of CerVirVac (Croatian Centre of Excellence for Virus Immunology and Vaccines) for research in viral immunology and vaccinology,2017-10-01,2004.8,
3471,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",45,Medicinski fakultet u Rijeci,6336,,Strengthening the capacity of CerVirVac (Croatian Centre of Excellence for Virus Immunology and Vaccines) for research in viral immunology and vaccinology,2017-10-01,2004.8,
3472,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",257,Sveučilište u Zagrebu,6336,,Strengthening the capacity of CerVirVac (Croatian Centre of Excellence for Virus Immunology and Vaccines) for research in viral immunology and vaccinology,2017-10-01,2004.8,
3475,45,Medicinski fakultet u Rijeci,257,Sveučilište u Zagrebu,6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3476,45,Medicinski fakultet u Rijeci,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3477,45,Medicinski fakultet u Rijeci,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3478,257,Sveučilište u Zagrebu,45,Medicinski fakultet u Rijeci,6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3480,257,Sveučilište u Zagrebu,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3481,257,Sveučilište u Zagrebu,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3482,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",45,Medicinski fakultet u Rijeci,6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3483,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",257,Sveučilište u Zagrebu,6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3485,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3486,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",45,Medicinski fakultet u Rijeci,6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3487,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",257,Sveučilište u Zagrebu,6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3488,98,"Klinika za infektivne bolesti ""Dr Fran Mihaljević""",303,"Sveučilište u Rijeci, Odjel za biotehnologiju",6337,CERVirVac,Centar izvrsnosti za virusnu imunologiju i cjepiva,2014-11-10,2004.8,
3500,45,Medicinski fakultet u Rijeci,14,Fakultet organizacije i informatike,6430,RAPIDE,Relevant assessment and pedagogies for inclusive digital education,2021-03-01,2004.8,
3501,45,Medicinski fakultet u Rijeci,259,Sveučilište u Rijeci,6430,RAPIDE,Relevant assessment and pedagogies for inclusive digital education,2021-03-01,2004.8,
3502,14,Fakultet organizacije i informatike,45,Medicinski fakultet u Rijeci,6430,RAPIDE,Relevant assessment and pedagogies for inclusive digital education,2021-03-01,2004.8,
3504,14,Fakultet organizacije i informatike,259,Sveučilište u Rijeci,6430,RAPIDE,Relevant assessment and pedagogies for inclusive digital education,2021-03-01,2004.8,
3505,259,Sveučilište u Rijeci,45,Medicinski fakultet u Rijeci,6430,RAPIDE,Relevant assessment and pedagogies for inclusive digital education,2021-03-01,2004.8,
3506,259,Sveučilište u Rijeci,14,Fakultet organizacije i informatike,6430,RAPIDE,Relevant assessment and pedagogies for inclusive digital education,2021-03-01,2004.8,
3515,45,Medicinski fakultet u Rijeci,320,Fakultet zdravstvenih studija,6644,,Liječnici-medicinski etičari u povijesno-kulturnom razdoblju od medicinske etike do pojave bioetike,2017-07-01,2004.8,
3516,320,Fakultet zdravstvenih studija,45,Medicinski fakultet u Rijeci,6644,,Liječnici-medicinski etičari u povijesno-kulturnom razdoblju od medicinske etike do pojave bioetike,2017-07-01,2004.8,
3605,45,Medicinski fakultet u Rijeci,257,Sveučilište u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3606,45,Medicinski fakultet u Rijeci,90,Filozofski fakultet u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3607,45,Medicinski fakultet u Rijeci,172,Filozofski fakultet u Splitu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3608,45,Medicinski fakultet u Rijeci,259,Sveučilište u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3609,45,Medicinski fakultet u Rijeci,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3610,257,Sveučilište u Zagrebu,45,Medicinski fakultet u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3612,257,Sveučilište u Zagrebu,90,Filozofski fakultet u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3613,257,Sveučilište u Zagrebu,172,Filozofski fakultet u Splitu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3614,257,Sveučilište u Zagrebu,259,Sveučilište u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3615,257,Sveučilište u Zagrebu,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3616,90,Filozofski fakultet u Zagrebu,45,Medicinski fakultet u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3617,90,Filozofski fakultet u Zagrebu,257,Sveučilište u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3619,90,Filozofski fakultet u Zagrebu,172,Filozofski fakultet u Splitu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3620,90,Filozofski fakultet u Zagrebu,259,Sveučilište u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3621,90,Filozofski fakultet u Zagrebu,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3622,172,Filozofski fakultet u Splitu,45,Medicinski fakultet u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3623,172,Filozofski fakultet u Splitu,257,Sveučilište u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3624,172,Filozofski fakultet u Splitu,90,Filozofski fakultet u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3626,172,Filozofski fakultet u Splitu,259,Sveučilište u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3627,172,Filozofski fakultet u Splitu,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3628,259,Sveučilište u Rijeci,45,Medicinski fakultet u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3629,259,Sveučilište u Rijeci,257,Sveučilište u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3630,259,Sveučilište u Rijeci,90,Filozofski fakultet u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3631,259,Sveučilište u Rijeci,172,Filozofski fakultet u Splitu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3633,259,Sveučilište u Rijeci,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3634,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,45,Medicinski fakultet u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3635,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,257,Sveučilište u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3636,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,90,Filozofski fakultet u Zagrebu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3637,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,172,Filozofski fakultet u Splitu,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3638,258,Sveučilište Josipa Jurja Strossmayera u Osijeku,259,Sveučilište u Rijeci,6823,,Znanstveni centar izvrsnosti za integrativnu bioetiku,2014-11-10,2004.8,
3648,45,Medicinski fakultet u Rijeci,85,Fakultet kemijskog inženjerstva i tehnologije,6850,,Biotransformacije/Bioreaktori,1996-01-01,2004.8,
3649,85,Fakultet kemijskog inženjerstva i tehnologije,45,Medicinski fakultet u Rijeci,6850,,Biotransformacije/Bioreaktori,1996-01-01,2004.8,
3749,257,Sveučilište u Zagrebu,8,Filozofski fakultet u Rijeci,4061,,Akademska zajednica iznutra: izazovi promjena u akademskoj profesiji,2019-03-07,2004.8,
3750,8,Filozofski fakultet u Rijeci,257,Sveučilište u Zagrebu,4061,,Akademska zajednica iznutra: izazovi promjena u akademskoj profesiji,2019-03-07,2004.8,
3872,42,Prehrambeno-biotehnološki fakultet,80,Fakultet strojarstva i brodogradnje,822,Phoenix,People for tHe eurOpean bioENergy mIX,2015-12-01,2004.8,
3873,80,Fakultet strojarstva i brodogradnje,42,Prehrambeno-biotehnološki fakultet,822,Phoenix,People for tHe eurOpean bioENergy mIX,2015-12-01,2004.8,
3957,42,Prehrambeno-biotehnološki fakultet,176,Veleučilište u Karlovcu,4771,SIRENA,Modifikacija procesa zrenja sira i razvoj proizvoda na bazi sirutke,2019-12-20,2004.8,
3958,176,Veleučilište u Karlovcu,42,Prehrambeno-biotehnološki fakultet,4771,SIRENA,Modifikacija procesa zrenja sira i razvoj proizvoda na bazi sirutke,2019-12-20,2004.8,
3961,42,Prehrambeno-biotehnološki fakultet,78,Tekstilno-tehnološki fakultet,5791,,Utjecaj raspoloživosti kationa i aniona iz biomase na lignocelulozne enzime i primjena u tekstilnoj industriji,2018-01-01,2004.8,
3962,78,Tekstilno-tehnološki fakultet,42,Prehrambeno-biotehnološki fakultet,5791,,Utjecaj raspoloživosti kationa i aniona iz biomase na lignocelulozne enzime i primjena u tekstilnoj industriji,2018-01-01,2004.8,
3968,42,Prehrambeno-biotehnološki fakultet,85,Fakultet kemijskog inženjerstva i tehnologije,6380,CroVitiRestart,Novi početak za stare hrvatske sorte vinove loze,2019-12-20,2004.8,
3969,42,Prehrambeno-biotehnološki fakultet,115,Agronomski fakultet,6380,CroVitiRestart,Novi početak za stare hrvatske sorte vinove loze,2019-12-20,2004.8,
